term,estimate,std.error,statistic,p.value,model
SVA,20.19213155017527,9.736448406752478,2.0738703381996566,0.03860471748232279,36
RFA,3.897676870467244,2.5755877335298716,1.5133155123104407,0.1308338871028863,36
OLS,616.1466472479499,130.66277530018854,4.715548447768665,3.1343551309076243e-6,37
OLS + control,77.93040982896643,15.976097708659939,4.8779377323615005,1.4456480311190569e-6,37
OLS + interaction,49.63075493343551,18.845271082486306,2.6335919879422396,0.008712514324648379,37
OLS + quadradic,6.00397071191792,1.1600763341103484,5.175496245703787,3.3073763467536166e-7,37
Matching (logit),27.51028775336357,11.438205683503558,2.4051226664895125,0.01616703807130842,37
Matching (logit + quad),27.335617203534888,11.4424878288826,2.388957507521711,0.016896256455003787,37
Matching (genetic),27.335617203534497,16.32178450082896,1.6747934150304555,0.09678999376370107,37
SVA,24.142974161968834,7.207295281669807,3.3497967293460635,8.700671403763111e-4,37
RFA,4.3757452026204176,1.6291157993030514,2.685963271912528,0.007473603284491655,37
OLS,460.45968885807196,151.84702795943906,3.032391842276087,0.0025527341114494587,38
OLS + control,81.78792469779302,22.225688845388493,3.679882556925241,2.588452784612951e-4,38
OLS + interaction,68.2617038769192,26.26366558057532,2.5990927910461115,0.009625395206070655,38
OLS + quadradic,5.967995877845076,1.311155233363321,4.5517080861098504,6.701342733366198e-6,38
Matching (logit),22.92000767198974,8.32804867455311,2.7521462190805037,0.0059206079089745706,38
Matching (logit + quad),23.035063670096477,8.329832371249504,2.7653694148278687,0.0056858365070443645,38
Matching (genetic),23.035063670096857,11.866319574966242,1.9412138299976964,0.054862580148515985,38
SVA,14.176594829351371,8.004270741017786,1.7711288495907052,0.07715085289141685,38
RFA,3.5841282009257065,2.7955306018863575,1.2820922791928022,0.20040679418195312,38
OLS,657.1325556093099,133.3130241546468,4.929244983948589,1.1260550073250553e-6,39
OLS + control,78.69268314481256,22.945002107429712,3.4296219619579578,6.547091985947194e-4,39
OLS + interaction,47.635517889413826,35.27785012223565,1.3502953758338332,0.1775370516923542,39
OLS + quadradic,5.391725349239667,1.1116413228267499,4.850238326449809,1.6533017064528214e-6,39
Matching (logit),44.203824424554526,19.064232149005278,2.3186784591720873,0.020412477358190365,39
Matching (logit + quad),43.647033037838774,19.074358122698392,2.288256976044663,0.022122560437320336,39
Matching (genetic),43.55226526145935,27.245228399725445,1.5985281761080128,0.11304932727785726,39
SVA,14.897156016502315,8.01204362504138,1.8593453447933983,0.06356774842137297,39
RFA,5.017885435633455,1.6677652226930366,3.0087480943695337,0.0027561049614133596,39
OLS,564.3272721344863,137.6100690154267,4.100915551980595,4.805774030911656e-5,40
OLS + control,79.63791264325972,19.259774301636188,4.134934885321797,4.167995966286727e-5,40
OLS + interaction,57.9681828212754,22.368978880479222,2.5914541352561513,0.009838735831041483,40
OLS + quadradic,5.014899844666105,1.0721675184110113,4.677347297461834,3.7524257547105563e-6,40
Matching (logit),27.920404169813054,19.783220852664172,1.4113174178133416,0.15815104090338367,40
Matching (logit + quad),27.988347216528037,19.783000695677323,1.4147675394180024,0.15713666444535848,40
Matching (genetic),27.988347216528123,28.225444791373537,0.9915998640022184,0.3233237882255031,40
SVA,28.017101202674503,7.271781482875953,3.852852463822095,1.320087661993832e-4,40
RFA,5.3450483893274425,4.935295688878552,1.0830249545882829,0.2793214389956565,40
OLS,640.5062209361118,151.19154919443233,4.236389033307813,2.706561056674777e-5,41
OLS + control,113.65659352461122,22.637986729374273,5.0206140185219885,7.18986207128211e-7,41
OLS + interaction,87.9502308977983,27.91073041496874,3.1511260934479135,0.0017247225502444214,41
OLS + quadradic,5.005594614993043,1.269398461371705,3.943280827348746,9.194409470929358e-5,41
Matching (logit),29.979933587037984,13.861455643835347,2.162827220846107,0.030554471122716174,41
Matching (logit + quad),29.903562610368393,13.863194708363944,2.15704700391512,0.03100200224284158,41
Matching (genetic),29.83426801503984,19.80232765828967,1.5066040987636415,0.13500299118752032,41
SVA,8.123139981466624,7.579945328405463,1.071662080599126,0.28439090572551945,41
RFA,7.4689805096440285,2.084957163292488,3.582318448139859,3.7401068064914656e-4,41
OLS,489.2698890418087,158.6701216031095,3.0835666103896173,0.0021588612176160356,42
OLS + control,108.28685410038379,22.458933239707914,4.821549311564368,1.8963814529669764e-6,42
OLS + interaction,94.48982095116445,26.483531700686378,3.5678708572208873,3.9484000695650035e-4,42
OLS + quadradic,5.292051529272998,1.2435205070468405,4.255701051397023,2.4924323602045138e-5,42
Matching (logit),32.174353065828015,13.249033833570225,2.4284301383777183,0.015164346340697701,42
Matching (logit + quad),32.42950917401795,13.243429524539254,2.4487244119001113,0.014336309206367755,42
Matching (genetic),32.42950917401834,18.88380648150055,1.7173184445513032,0.08878725956115277,42
SVA,15.685130319786518,8.096130981132593,1.9373612354270826,0.05326629354394527,42
RFA,4.136163182430232,2.7537467372582825,1.5020129216924019,0.13372756575113814,42
OLS,326.29146652825017,147.01949951523432,2.2193754407009085,0.0269109837388999,43
OLS + control,95.9954788423242,21.701911585000648,4.423365124603669,1.1947793714753015e-5,43
OLS + interaction,93.65945705322703,23.154611822191466,4.04495906787189,6.06755982191552e-5,43
OLS + quadradic,6.692371635374594,1.1673408364467583,5.733005671030364,1.7156959437516115e-8,43
Matching (logit),19.5420127210616,8.45065974115452,2.3124836781550253,0.020751043755343826,43
Matching (logit + quad),19.667803922841973,8.451161330096934,2.3272309159215148,0.019952978404451958,43
Matching (genetic),19.667803922841134,12.036101535077018,1.6340676310782951,0.10470186433989165,43
SVA,17.796346965810802,6.8986726052062,2.5796769877701524,0.010174789205665894,43
RFA,9.28100429169685,2.6504544664080885,3.501665246215122,5.039453694411625e-4,43
OLS,321.4169333222893,139.14470988593771,2.3099472023461556,0.02129909941499728,44
OLS + control,76.36180362814495,18.680960505431813,4.087680802383873,5.0802804966637704e-5,44
OLS + interaction,69.87344483193812,19.917837387398343,3.508083908554539,4.923987019604721e-4,44
OLS + quadradic,7.313013657918687,1.0856743002436118,6.735918549677135,4.525338647383912e-11,44
Matching (logit),10.091491083344879,8.27879936430156,1.2189558702025927,0.2228609423516434,44
Matching (logit + quad),-0.7604197736323332,8.37606367418942,-0.09078486067095491,0.927663539804951,44
Matching (genetic),0.07866828388459644,11.994517348453723,0.00655868690662555,0.9947807156833471,44
SVA,8.921393876006674,11.599403169887454,0.7691252511307645,0.44218357623773064,44
RFA,0.7940233567483745,5.258548327046528,0.1509966833744664,0.8800394752013974,44
OLS,600.5076164200258,125.72147470616422,4.776491986142623,2.3498686216786184e-6,45
OLS + control,70.27516415590601,17.86974191138563,3.9326345340852678,9.595923936446332e-5,45
OLS + interaction,54.189983531299305,23.43405645522786,2.3124457191110914,0.02116163927563814,45
OLS + quadradic,6.333484557077206,1.1228761055113077,5.640412620761237,2.853502325713452e-8,45
Matching (logit),18.15868400609656,6.540661420346994,2.776276409845598,0.005498544010602068,45
Matching (logit + quad),18.196899174884525,6.539030608513284,2.7828129679028644,0.005388986206924237,45
Matching (genetic),18.055565112052133,9.337379774699311,1.9336864888987093,0.055923458056454975,45
SVA,28.287125804578636,6.574664065730849,4.30244428031232,2.0340926838773436e-5,45
RFA,5.8698666373111,2.1840738111790627,2.6875770439929765,0.007438108566249379,45
OLS,587.5537326607773,153.6657339229833,3.8235832912186987,1.4820494996532863e-4,46
OLS + control,95.71559498327115,22.45076986346583,4.263354689632682,2.410608094608008e-5,46
OLS + interaction,77.00479918404966,26.601228559758933,2.8947835627614147,0.0039614278990803215,46
OLS + quadradic,4.254224572402916,1.3414260710791261,3.1714193306087712,0.001610884910445541,46
Matching (logit),37.68216317975476,20.277657351054824,1.8583094944049132,0.06312507632595044,46
Matching (logit + quad),37.64073610716547,20.278828704333275,1.856159280990535,0.06343085810661622,46
Matching (genetic),37.64073610716558,28.908672394826812,1.3020568912013186,0.19514741182487516,46
SVA,22.186908207776995,7.848438237690341,2.826920150970853,0.00488888445650199,46
RFA,8.261173549953247,2.735710007123151,3.0197548455220318,0.0026596517514790507,46
OLS,558.315202161741,138.73742530755726,4.024258061039054,6.60434327395788e-5,47
OLS + control,78.61312293262363,19.218389372321933,4.090515672756698,5.020583391346583e-5,47
OLS + interaction,57.62160186669826,23.283222833812932,2.4748121116213175,0.013663859568008056,47
OLS + quadradic,5.6441026976933735,1.240568478578798,4.549609953139619,6.7657922546256555e-6,47
Matching (logit),30.903262426477756,12.940939270933042,2.3880231395483267,0.01693927520822831,47
Matching (logit + quad),30.63675078277805,12.942539514928658,2.367135966433781,0.01792634572453331,47
Matching (genetic),30.63675078277672,18.428327360817732,1.6624813626827852,0.09902625835051529,47
SVA,25.514868324333936,7.017466821829434,3.63590865082028,3.058300061797208e-4,47
RFA,6.633762988506094,1.7165160435634481,3.8646670465919755,1.259575413514209e-4,47
OLS,759.0607048503773,144.04264619770697,5.269694252968124,2.0387053669379944e-7,48
OLS + control,88.19015524277815,19.48907912584623,4.525106326128114,7.560560332928575e-6,48
OLS + interaction,20.552793225766642,19.798103958208568,1.0381192698629693,0.2997203380745296,48
OLS + quadradic,5.931964677148211,1.234676162737806,4.804470075776392,2.05891176615308e-6,48
Matching (logit),48.30194826000338,22.294695685867403,2.1665219808594185,0.030271322037362394,48
Matching (logit + quad),48.63415140906873,22.28603409912992,2.182270348898348,0.029089586002481422,48
Matching (genetic),48.24818878427885,31.90026498705056,1.512469843240001,0.13408062700694365,48
SVA,21.04897338093061,7.07145296857466,2.9766122286992025,0.003056343869897987,48
RFA,6.502713269740627,1.6574212001584838,3.923392116089038,9.957606191923215e-5,48
OLS,249.540929712211,145.92589451715037,1.7100524244714017,0.08787904879685299,49
OLS + control,111.66247296210736,23.765630928611333,4.698485527168455,3.397448631124316e-6,49
OLS + interaction,110.06712035028715,24.058528302835086,4.574973122413174,6.025055756665032e-6,49
OLS + quadradic,4.502930453182243,1.1828938333334296,3.8067071839345488,1.5845190300540948e-4,49
Matching (logit),49.59061078575547,25.8326947594571,1.919683999192567,0.054897826566934864,49
Matching (logit + quad),49.481801777760175,25.834548476432587,1.9153344918297934,0.05544985953641815,49
Matching (genetic),49.2122018861811,36.9142562005036,1.3331489497954376,0.18560554327197837,49
SVA,16.210244843229045,7.670314742187961,2.1133741427936585,0.03506551471971983,49
RFA,6.270804275105326,2.3354887174799455,2.6850073083939754,0.007494701373370754,49
OLS,599.5865319769267,139.23922374285695,4.306161122272745,2.001440952617846e-5,50
OLS + control,82.39192976565255,22.655997865453212,3.636649784968735,3.0503442452086896e-4,50
OLS + interaction,58.98608435216965,31.42157991103252,1.8772475642276305,0.061070846839914567,50
OLS + quadradic,4.01041290066975,1.2438993087038404,3.224065543414968,0.0013471113435483562,50
Matching (logit),71.53431594601031,28.34072622466954,2.524081965258264,0.011600087833534457,50
Matching (logit + quad),71.70016344769404,28.33700602291052,2.53026601997841,0.011397607558419212,50
Matching (genetic),71.70016344769384,40.354099070278664,1.7767752248123405,0.07805727646729979,50
SVA,3.4046296987328866,8.176880543152532,0.41637268402850586,0.6773167021032667,50
RFA,3.0216505045204105,2.6533716082762298,1.1387965768139934,0.25533551609227767,50
OLS,806.1479037578537,133.4763286971578,6.03963198288821,3.024591965732395e-9,51
OLS + control,82.38642408813296,22.445726528605057,3.6704725945555325,2.6830025643329324e-4,51
OLS + interaction,47.88876582247825,37.1621158093224,1.28864476038431,0.19812235232103914,51
OLS + quadradic,3.8952264738396205,1.1692570072439323,3.3313689374597795,9.28668363525685e-4,51
Matching (logit),32.62412954817625,19.408209925090937,1.6809447998601752,0.09277363701769747,51
Matching (logit + quad),32.58047201719081,19.409537789501943,1.6785805190483536,0.09323382586082288,51
Matching (genetic),32.38753252217736,27.72917570611968,1.1679947815769225,0.24561402564187074,51
SVA,21.6632386024307,8.453463554303221,2.5626464777745523,0.01068064522967867,51
RFA,2.3370591284609943,1.8255469971516796,1.2801966381075944,0.2010719742308963,51
OLS,458.78159278800996,135.8698716117511,3.376624908419586,7.912081546724465e-4,52
OLS + control,81.30102828328491,18.722085168286274,4.3425199464962585,1.7080037150614317e-5,52
OLS + interaction,73.52759717970216,20.79934960925026,3.535091171649023,4.4582613430481317e-4,52
OLS + quadradic,5.957380162635808,1.1061151870943204,5.385858753359483,1.115350867876867e-7,52
Matching (logit),3.335828763812265,2.684921936742743,1.2424304476647765,0.21407778753090587,52
Matching (logit + quad),3.4476315054921876,2.690340750734733,1.2814850700791853,0.20002334068100722,52
Matching (genetic),2.8865581761212487,3.836691694898783,0.7523560415237899,0.45348890328868563,52
SVA,8.845980593953703,6.70685442251336,1.3189462655190174,0.18779323797076194,52
RFA,6.987528934304189,2.0543135109750343,3.401393651443062,7.243595359578587e-4,52
OLS,472.551982688106,154.74299564359728,3.053785928873211,0.0023806737447075502,53
OLS + control,98.25754325366945,21.963953062308544,4.473581917377399,9.542742276431307e-6,53
OLS + interaction,83.01649759673349,24.370011101916035,3.406502247764939,7.114633296593294e-4,53
OLS + quadradic,4.935561524317289,1.1906778636736126,4.145169465979272,3.993361301452795e-5,53
Matching (logit),50.3968169324984,21.777726752056388,2.314144975105798,0.02065977108234674,53
Matching (logit + quad),49.955415738819866,21.789760092597987,2.2926097178917444,0.021870484400330226,53
Matching (genetic),49.95541573881943,31.035434593264277,1.6096251395706707,0.11017460887385859,53
SVA,19.245865996698214,7.993391935368061,2.407722047450439,0.01641500506530765,53
RFA,4.599524811719605,2.7947629371557583,1.6457656392139508,0.10044295807219496,53
OLS,179.99145916312696,136.6105937697517,1.3175512542350187,0.18825973206032937,54
OLS + control,64.08831000351759,17.884890883025808,3.5833771881908727,3.726047182534555e-4,54
OLS + interaction,63.797384891274795,18.496266450860382,3.4492033871142227,6.101532863038835e-4,54
OLS + quadradic,5.38488820711293,1.1292007355728406,4.76876080352639,2.4403643487149786e-6,54
Matching (logit),7.12950923617514,7.024289110299334,1.0149794696977277,0.3101156140502679,54
Matching (logit + quad),6.92977379595518,7.030294352419748,0.9857017997503945,0.3242794660593452,54
Matching (genetic),6.929773795955023,10.027477993363897,0.6910784347311547,0.49093351318844747,54
SVA,26.29920159768567,11.49721273120822,2.287441505391884,0.02258853826326949,54
RFA,9.453365771184549,6.149460783978013,1.53726742933537,0.12486292532047186,54
OLS,504.31850089316475,127.76194649161083,3.947329504143705,9.040225044641101e-5,55
OLS + control,29.561766769014902,16.71117806539931,1.7689816153789233,0.07751020391268287,55
